what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358009286324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009303469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009336213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009360212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009365547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009426122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009426216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009433891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009433985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009473983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009474046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358009505526
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358009517819
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358009517991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009535322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009535432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009553965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009554058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009565618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009565711
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358009589080
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358009589267
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358009595039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009604618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009604727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009607363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009607473
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358009614368
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358009614586
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358009618081
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358009619110
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358009620701
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358009645568
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358009653524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009660138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009660279
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358009674912
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358009678047
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358009694973
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358009702804
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358009703023
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358009704957
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358009705550
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358009707391
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358009708062
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358009709559
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358009709731
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358009710261
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358009710448
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358009711322
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358009711509
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358009711993
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358009712196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009717656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009721758
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358009747654
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358009748044
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1358009753270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358009755751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1358009757966
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1358009761882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1358009764034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358009767451
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358009773785
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358009773972
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358009776218
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358009776405
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358009779806
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358009780165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009784751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009789759
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1358009790102
started,bundle,org.python.pydev.core,2.4.0.2012020116,"org.python.pydev.core",1358009790321
started,bundle,org.python.pydev.debug,2.4.0.2012020116,"org.python.pydev.debug",1358009790336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009790773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009791631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009793191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009806092
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358009808495
started,bundle,com.python.pydev.analysis,2.4.0.2012020116,"com.python.pydev.analysis",1358009817730
started,bundle,org.python.pydev,2.4.0.2012020116,"org.python.pydev",1358009817730
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009818369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009826637
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358009831645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358009833689
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358009833813
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1358009833813
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1358009861503
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1358009861581
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1358009861613
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358009863407
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1358009863407
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358009865294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009881503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009885434
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358009886698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009907602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009946344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358009951492
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358009971117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009974066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358009991366
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358009999603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358010000523
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358010026295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358010028619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358010031583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358010135120
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358010203074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358010210515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358010244898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358010257581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358010262619
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358010264148
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358010264772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358010270326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358010273446
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358010301853
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358010303788
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358010304427
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358010304630
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1358010310043
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358010310855
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358010311026
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1358010312227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358010319622
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358010323849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358010343771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358010343880
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358010362023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358010372896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358010401257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358010401366
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358010445779
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358010457074
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358010461192
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358010464281
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358010467058
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358010468134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358010474515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358010475373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358010475700
