what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358007178185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358007184982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358007220892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358007248529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358007251140
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358007252088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358007255008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358007258350
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358007258475
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358007258542
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358007261435
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358007261617
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358007300617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358007302635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358007335434
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358007335559
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358007335637
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358007337384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358007340504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358007355063
