what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358011593521
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358011593817
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358011594597
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358011594847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1358011607327
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358011609901
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358011610603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358011756557
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358011769068
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358011771002
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358011771502
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1358011774060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1358011781704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1358011781860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358011801001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358011801095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358011813684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358011813762
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1358011845820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1358011847879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358011876474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358011876568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358011878440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358011878549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358011883057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358011901122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358011901247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358011912325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358011998797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358012004585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358012005583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358012010513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358012011465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358012023851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358012028094
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1358012032556
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1358012034603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1358012035633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358012036772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358012042965
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358012048301
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358012048551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358012048582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358012048769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358012048941
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358012049814
